0.5,238
0.5,747
0.5,1000
0.5,142
0.5,384
0.6,110
0.6,686
0.6,227
0.6,18
0.6,245
0.6,269
0.6,166
0.6,20
0.6,176
0.6,13
0.6,483
0.6,37
0.6,20
0.6,627
0.6,121
0.6,151
0.6,318
0.6,72
0.6,13
0.6,213
0.6,13
0.6,1000
0.6,664
0.6,342
0.6,140
0.6,119
0.6,1000
0.6,32
0.6,14
0.6,141
0.6,228
0.6,815
0.6,98
0.6,258
0.6,164
0.6,240
0.6,9
0.6,568
0.6,455
0.6,203
0.6,202
0.6,11
0.6,237
0.6,110
0.6,630
0.6,285
0.6,198
0.6,135
0.6,26
0.6,55
0.6,11
0.6,765
0.6,51
0.6,561
0.6,542
0.6,613
0.6,26
0.6,1000
0.6,62
0.6,217
0.6,71
0.6,1000
0.6,502
0.6,357
0.6,12
0.6,67
0.6,1000
0.6,357
0.6,1000
0.6,374
0.6,311
0.6,252
0.6,9
0.6,338
0.6,30
0.6,48
0.6,617
0.6,14
0.6,298
0.6,374
0.6,231
0.6,518
0.6,14
0.6,50
0.6,11
0.6,15
0.6,351
0.6,826
0.6,216
0.6,60
0.6,821
0.6,601
0.6,1000
0.6,312
0.6,229
0.6,422
0.6,1000
0.6,32
0.6,1000
0.6,71
0.7,9
0.7,6
0.7,13
0.7,13
0.7,5
0.7,6
0.7,8
0.7,13
0.7,116
0.7,5
0.7,13
0.7,49
0.7,6
0.7,13
0.7,6
0.7,174
0.7,9
0.7,5
0.7,8
0.7,23
0.7,6
0.7,6
0.7,443
0.7,6
0.7,9
0.7,888
0.7,6
0.7,6
0.7,9
0.7,7
0.7,13
0.7,7
0.7,9
0.7,6
0.7,8
0.7,13
0.7,9
0.7,7
0.7,13
0.7,648
0.7,6
0.7,6
0.7,7
0.7,6
0.7,6
0.7,7
0.7,9
0.7,6
0.7,6
0.7,7
0.7,8
0.7,7
0.7,7
0.7,5
0.7,11
0.7,6
0.7,8
0.7,8
0.7,12
0.7,8
0.7,6
0.7,5
0.7,199
0.7,9
0.7,8
0.7,5
0.7,9
0.7,44
0.7,6
0.7,6
0.7,8
0.7,6
0.7,10
0.7,13
0.7,6
0.7,111
0.7,1000
0.7,71
0.7,6
0.7,6
0.7,9
0.7,5
0.7,8
0.7,6
0.7,6
0.7,6
0.7,6
0.7,119
0.7,9
0.7,6
0.7,5
0.7,7
0.7,8
0.7,13
0.7,12
0.7,6
0.7,13
0.7,5
0.7,9
0.7,13
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,6
0.7999999999999999,5
0.7999999999999999,6
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,4
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,6
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,6
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,4
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,6
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,6
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,6
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.7999999999999999,5
0.8999999999999999,4
0.8999999999999999,5
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,5
0.8999999999999999,5
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,5
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,5
0.8999999999999999,4
0.8999999999999999,5
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,5
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,5
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.8999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
0.9999999999999999,4
